model,fips_state,hyperparameter,initial_guess,season_2025-2026,exclude_None
SIR-1S,56,beta_mu_0,0.4709820446959339,0.479140262,0.471379262
SIR-1S,56,beta_sigma_0,0.001967304,0.013784286,0.009851044
SIR-1S,56,delta_beta_temporal_mu_0,-0.031663895,-0.019972845,-0.014665755
SIR-1S,56,delta_beta_temporal_mu_1,-0.017524682,-0.010064724,0.004491669
SIR-1S,56,delta_beta_temporal_mu_2,0.002851455,0.000634637,0.011864229
SIR-1S,56,delta_beta_temporal_mu_3,0.032926562,-3.98E-05,0.054496895
SIR-1S,56,delta_beta_temporal_mu_4,0.072968591,0.122273232,0.1746847092147005
SIR-1S,56,delta_beta_temporal_mu_5,-0.033147754,-0.047786086,-0.027694721
SIR-1S,56,delta_beta_temporal_mu_6,-0.028358728,-0.008955605,-0.052967474
SIR-1S,56,delta_beta_temporal_mu_7,0.053803625,0.034578597,0.043478654
SIR-1S,56,delta_beta_temporal_mu_8,0.044255178,-0.01331024,-0.000702278
SIR-1S,56,delta_beta_temporal_mu_9,0.02702225,-0.004363864,-0.012474356
SIR-1S,56,delta_beta_temporal_mu_10,0.015345023,0.00809558,-0.002470814
SIR-1S,56,delta_beta_temporal_mu_11,0.004111627,-0.0018703,-0.009960218
SIR-1S,56,delta_beta_temporal_sigma_0,0.0044725,0.010643032,0.02999498
SIR-1S,56,delta_beta_temporal_sigma_1,0.01211603,0.056065138,0.035656306
SIR-1S,56,delta_beta_temporal_sigma_2,0.012854203,0.066589756,0.028834028
SIR-1S,56,delta_beta_temporal_sigma_3,0.023308778,0.045280501,0.045811227
SIR-1S,56,delta_beta_temporal_sigma_4,0.016017764,0.074797188,0.038797472
SIR-1S,56,delta_beta_temporal_sigma_5,0.0162291,0.048184268,0.042663311
SIR-1S,56,delta_beta_temporal_sigma_6,0.02991293,0.043900296,0.088520696
SIR-1S,56,delta_beta_temporal_sigma_7,0.016510191,0.0458842,0.052980165
SIR-1S,56,delta_beta_temporal_sigma_8,0.021999636,0.046910051,0.044241481
SIR-1S,56,delta_beta_temporal_sigma_9,0.018042486,0.061889638,0.043511186
SIR-1S,56,delta_beta_temporal_sigma_10,0.008213462,0.05559737,0.025573556
SIR-1S,56,delta_beta_temporal_sigma_11,0.014821838,0.042644995,0.033505108
SIR-1S,72,rho_h_s_0,0.456758794,0.246009108,0.1348560998459569
SIR-1S,72,rho_h_scale_0,0.012075138,0.015287788,0.017237047518220187
SIR-1S,72,f_R_mu_0,0.242313787,0.327223479,0.32294974481536975
SIR-1S,72,f_R_sigma_0,0.057596068,0.073558336,0.054005127
SIR-1S,72,f_I_s_0,2.6238021065207167,1.187405392,0.9297207165443336
SIR-1S,72,f_I_scale_0,0.000125154,0.00015735,0.000210977
SIR-1S,72,beta_mu_0,0.4299363962361576,0.461295413,0.4531309375907324
SIR-1S,72,beta_sigma_0,0.018475964,0.022646251,0.014795587
SIR-1S,72,delta_beta_temporal_mu_0,-0.04215964,0.012757209,-0.022025563
SIR-1S,72,delta_beta_temporal_mu_1,0.047463483,-0.013165268,0.010760679154528018
SIR-1S,72,delta_beta_temporal_mu_2,-0.019368846,-0.050714178,-0.005391945
SIR-1S,72,delta_beta_temporal_mu_3,-0.056335996,-0.112885566,-0.06548966
SIR-1S,72,delta_beta_temporal_mu_4,0.019981801,0.005899654,0.020608478
SIR-1S,72,delta_beta_temporal_mu_5,-0.008925107,-0.002016988,-0.012850003
SIR-1S,72,delta_beta_temporal_mu_6,-0.122597015,-0.154915983,-0.115301713
SIR-1S,72,delta_beta_temporal_mu_7,-0.021208979,-0.003606669,-0.017670309
SIR-1S,72,delta_beta_temporal_mu_8,0.005186412,-0.019794735,-0.014896797
SIR-1S,72,delta_beta_temporal_mu_9,0.047362075,0.04019417,0.027927412465598378
SIR-1S,72,delta_beta_temporal_mu_10,-0.008256241,-0.027257514,-0.023573144
SIR-1S,72,delta_beta_temporal_mu_11,0.068839609,0.016072219,0.026165973052159446
SIR-1S,72,delta_beta_temporal_sigma_0,0.053736853,0.042215536,0.072007449
SIR-1S,72,delta_beta_temporal_sigma_1,0.065140244,0.06155942,0.049302593
SIR-1S,72,delta_beta_temporal_sigma_2,0.083179639,0.02863721,0.070080516
SIR-1S,72,delta_beta_temporal_sigma_3,0.067311116,0.039975198,0.059961128436512544
SIR-1S,72,delta_beta_temporal_sigma_4,0.078968568,0.037038637,0.040691893836533655
SIR-1S,72,delta_beta_temporal_sigma_5,0.02838828,0.033815179,0.028429792380083613
SIR-1S,72,delta_beta_temporal_sigma_6,0.1430440537467065,0.154197074,0.12143391812622562
SIR-1S,72,delta_beta_temporal_sigma_7,0.083392794,0.103132586,0.064876407
SIR-1S,72,delta_beta_temporal_sigma_8,0.047846518,0.049662174,0.032492452104856184
SIR-1S,72,delta_beta_temporal_sigma_9,0.045660158,0.046607361,0.033453812
SIR-1S,72,delta_beta_temporal_sigma_10,0.074588458,0.047839447,0.030520188246069092
SIR-1S,72,delta_beta_temporal_sigma_11,0.056425635,0.043801994,0.037065531316487245
